title,description,brand,asin,image,rating,nReviews,keywords
"GoNovate 40 oz Pouch/Sleeve with Carrying Handle for Hydro Flask Bottles, w/2 Pockets and Adjustable Shoulder Strap","['The All-In-One Accessory for Hydro Flask 40 oz:1 x GoNovate 40 oz Pouch W/ 2 Front Pockets + Side Handle 1 x Carrying Handle1 x Adjustable Shoulder Strap', 'Protective 40 oz PouchDesigned to fit Hydro Flask 40 oz bottles snugly. Manufactured with a robust nylon shell + padded interior to protect your flask against minor scratches, dents and dings.', '2 Front PocketsFit iPhone 6 Plus, credit cards, keys, cash, changes and other essentials. Perfect for gym, a stroll around the park or a trip to the shopping mall.', 'Convenient Carrying HandleGrab N Go, great for short distance trips. Easy to carry around at school or work.', 'Adjustable Shoulder StrapHandsfree, carry your bulky flask over shoulder. Great for long distance trips such as camping, hiking, biking, boating and other outdoor activities. Ideal for both kids and adults. Adjustable Shoulder Strap Length: 59, Width: 1.25.', 'Side HandleMakes holding and drinking from the 40oz growler effortlessly with ONE hand.', 'Worry Free Guarantee1 Year Warranty + 100% Money Back Guarantee.Our friendly Customer Support will always be at your service.']",GoNovate,B019CNNIS6,https://images-na.ssl-images-amazon.com/images/I/81pTLnOG9GL._AC_SX679_.jpg,4.8,5.0,"['hand', 'camping', 'robust', 'school', 'adjustable', 'easy', 'customer', 'nylon', 'minor', 'biking', 'hydro', 'interior', 'shell', 'changes', 'mall', 'adults', 'support', 'x', 'pouch', 'bottles', 'straphandsfree', 'gonovate', 'work', 'length', 'w/', 'activities', 'friendly', 'strap', 'width', 'hiking', 'park', 'money', 'boating', 'accessory', 'bulky', 'oz:1', 'cards', 'holding', 'year', 'ideal', 'distance', 'flask', 'handle1', 'short', 'sleeve', 'dents', 'stroll', 'shoulder', 'oz', 'perfect', 'iphone', 'handle', 'dings', 'handlegrab', 'protective', 'scratches', 'great', 'gym', 'credit', 'outdoor', 'long', 'kids', 'essentials', 'pockets', 'handlemakes', 'free', 'service', 'guarantee1', 'guarantee.our', 'pocketsfit', 'trip', 'w/2', 'growler', 'cash', 'keys', 'trips', 'convenient', 'warranty', 'shopping']"
"Bundle Monster 5pc Stretch Sport UV Protection Sleeve Sets Covers Arm Golf, etc","[""Sun protection is crucial and it is important that we protect ourselves from over sun exposure. Not everyone remembers to use sun screen when driving, playing outdoor activities, sports or just mowing the lawn! Don't worry. With this set, you'll make sure you always have a spare pair of protection! These UV sun protection sleeves protects your arms from over exposure of the sun's harmful rays and will protects against: UV-R, UV-A, UV-B. These fingerless sleeves are lightweight and are fabricated out of quick dry, hiqh quality and performance materials. Unisex-fit. You can give one to a friend or store them in easy to reach places like your sports bag or glove compartment. This stretch sleeve is comfortable to wear and come in one size - comfortably fits small - large. NOTE: Due to differences between monitor displays, actual color may vary slightly from image. Bundle Monster is a registered trademark of Remi Collections LLC and is exclusively distributed by Bundle Monster. Bundle Monster trademark is protected by US Trademark Law.""]",Bundle Monster,B0090UGFIW,https://images-na.ssl-images-amazon.com/images/I/61D4Hc9BGTL._AC_SX425_.jpg,4.8,5.0,"['glove', 'stretch', 'outdoor', 'actual', 'activities', '5pc', 'small', 'b', 'arms', 'differences', 'golf', 'sport', 'unisex', 'friend', 'easy', 'hiqh', 'collections', 'sure', 'law', 'sleeve', 'set', 'large', 'trademark', 'sports', 'protection', 'llc', 'performance', 'remi', 'important', 'lightweight', 'quick', 'dry', 'comfortable', 'screen', 'materials', 'monitor', 'bundle', 'crucial', 'exposure', 'compartment', 'pair', 'bag', 'lawn', 'places', 'arm', 'harmful', 'color', 'spare', 'monster', 'fit', 'fingerless', 'displays', 'size', 'r', 'rays', 'uv', 'sleeves', 'sun', 'image', 'quality', 'note']"
"Anti-burst Fitness Exercise Stability Yoga Ball / Swiss, Birthing, gym Ball","['Sizing Suggestions', '5\'0"" - 5\'6"" -- 55cm / 22"" ball  5\'7"" - 6\'1"" -- 65cm / 26"" ball  6\'2"" - 6\'7"" -- 75cm / 30"" ball  Please note: The above guidelines are merely suggestions, many factors such as size of your legs or torso can alter your individual size. Consult with your yoga instructor, therapist, or midwife to determine the size that is best for you.', 'Exercise Ball Uses', 'The stability ball is one of the most versatile pieces of fitness equipment, and is used by, physical and occupational therapists; yoga and pilates instructors; chiropractors, and other health and fitness professionals, for exercising, strengthening, rehabilitating, specific sports training, and more. It is also used as a replacement to the traditional office chair, as the simple act of sitting on the disc activates core abdominal and trunk muscles, strengthening and toning them throughout the day.']",bintiva,B00NGAEM4Q,https://images-na.ssl-images-amazon.com/images/I/71dFYH4sNqL._AC_SX466_.jpg,4.8,5.0,"['fitness', 'gym', 'torso', 'pilates', 'core', 'suggestions', 'traditional', 'simple', 'individual', 'occupational', 'office', 'stability', 'instructor', 'physical', 'equipment', 'legs', 'cm', 'health', 'sizing', 'act', 'birthing', 'training', 'instructors', 'best', 'guidelines', 'therapist', 'ball', 'sports', 'replacement', 'professionals', 'trunk', 'specific', 'disc', 'swiss', 'muscles', 'chiropractors', 'exercise', 'anti', 'burst', 'versatile', 'yoga', 'size', 'pieces', 'chair', 'factors', 'day', 'therapists', 'midwife', 'abdominal']"
"Flexfit Garment Washed Cap, Low Profile, Loden, Large / X-Large","[""Fitted, six-panel, low-profile, soft-structured look, in garment washed cotton/spandex. 98/2 garment-washed cotton/spandex, Sewn eyeltes, permacurv visor, Sizes: S/M (6 3/4''-7 1/4''), L/XL (7 1/8''-7 5/8'')""]",Flexfit,B007M5WMNY,https://images-na.ssl-images-amazon.com/images/I/61ERvo4-woL._AC_UX466_.jpg,4.8,5.0,"['98/2', 'profile', 'm', 'look', 'garment', 'cotton', 'flexfit', 'low', 's', 'spandex', 'large', 'permacurv', 'structured', 'l', 'panel', 'loden', 'visor', 'x', 'xl', 'cap', 'eyeltes', 'soft', 'sizes']"
CONDOR Rip-Away EMT Pouch,"['The Condor Rip-Away EMT pouch carries all your 1st aid gear. The pouch is designed to be rip-away from the modular platform when needed, and the strap on the platform keeps it from falling off accidentally.']",CONDOR,B006GQK68S,https://images-na.ssl-images-amazon.com/images/I/81JHxCabIGL._AC_SX569_.jpg,4.777777777777779,9.0,"['modular', 'emt', 'aid', 'rip', '1st', 'strap', 'pouch', 'condor', 'platform', 'gear']"
Type-III 100pc Gun Cleaning 6 Inch American Made Cotton Swabs,"['One package comes with 100 six inch American made bulk packed, non-sterile cotton swabs. A must have for weapon cleaning and maintenance. Use them to get every last piece of grim and debris out of chambers, slides, receivers, magazine housing, sights and bolts. These tightly woven cotton swabs also make great vessels for lubricating important moving parts and contact points. The 6 inch shaft makes it possible to easily clean a field stripped weapon and still reach all the tight areas. The longer shaft makes them the perfect tool for cleaning pistols, leaving no spot hard to reach. Take them in your range bag to always have some on hand. With careful and diligent cleaning these wooden shaft cotton swabs are stiff enough to not snap or leave fuzz behind. Also great for polishing jewelry, arts and crafts, cleaning electronics, and much more. Multiple tip variations to provide the right tool for the job. The tapered tip has a firm pointed end which makes for precision cleaning and lubricating. The rounded end is great for universal cleaning and lubricating and is available in multiple sizes for any job. Ultra fine tapered tips and mini tips for extreme precision, these swabs have less cotton than any other swab due to their narrow nature. Swabs also come in double ended variations for twice the cleaning value!']",Type-III Products,B008CPU4CY,https://images-na.ssl-images-amazon.com/images/I/813%2BBJ6tpuL._AC_SY741_.jpg,4.777777777777779,9.0,"['hand', 'housing', 'pistols', 'nature', 'double', 'extreme', 'value', 'package', 'bolts', 'right', 'field', 'chambers', 'rounded', 'tips', 'debris', 'bag', 'tip', 'crafts', 'job', 'receivers', 'swabs', 'bulk', 'variations', 'precision', 'sizes', 'inch', 'grim', 'lubricating', 'universal', 'sights', 'shaft', 'ultra', '100pc', 'contact', 'tapered', 'tight', 'slides', 'points', 'american', 'spot', 'weapon', 'iii', 'cotton', 'end', 'piece', 'stiff', 'perfect', 'gun', 'possible', 'diligent', 'tool', 'arts', 'jewelry', 'wooden', 'available', 'sterile', 'electronics', 'areas', 'great', 'range', 'careful', 'swab', 'mini', 'maintenance', 'magazine', 'fine', 'narrow', 'multiple', 'important', 'firm', 'non', 'longer', 'cleaning', 'type', 'parts', 'fuzz', 'vessels']"
Delta Cycle Airzound Very Loud Bike Horn Air Hooter | Rechargeable Bell Siren Alarm Super dB,"[""The world's loudest bike air horn. Clamp for mounting on any handlebar and refills with any bike pump."", ""Let cars know you're coming with the Delta Airzound bike horn, which clamps easily to any handlebar. It's super loud, blasting out a warning at 115 dB, and it features a volume control. It requires no batteries or cartridges--simply fill the ultra-light air reservoir with any bike pump."", 'About Delta Cycle For more than 20 years, Delta Cycle has created useful cycling products with a mission to make an innovative difference. The company works hard to make their products better and deliver superior value. Delta Cycle offers only a small, concentrated product line that represents the best there is in each category.', '']",Delta Cycle,B000ACAMJC,https://images-na.ssl-images-amazon.com/images/I/618%2BrShpWZL._AC_SY355_.jpg,4.777777777777779,9.0,"['alarm', 'bike', 'useful', 'mission', 'pump', 'category', 'small', 'refills', 'loud', 'years', 'clamp', 'airzound', 'best', 'world', 'cartridges', 'reservoir', 'delta', 'volume', 'db', 'value', 'bell', 'ultra', 'cycling', 'hard', 'product', 'rechargeable', 'company', 'handlebar', 'cars', 'super', 'cycle', 'products', 'superior', 'siren', 'concentrated', 'warning', 'horn', 'difference', 'air', 'loudest', 'innovative', 'control', 'line', 'batteries', 'light', 'hooter']"
TETON Sports Celsius XL Sleeping Bag; Great for Family Camping; Free Compression Sack,"['When you need a great sleeping bag to come back to after a long day on the trail, choose the Celsius XL Sleeping Bag, by TETON Sports. This three-season sleeping bag was built to last a lifetime. Its filled with innovative fiber fill that keeps you warm and is rated to below freezing temperatures. The mummy-style hood can cinch in around your head for additional warmth and keeps your head off the ground. Its durable taffeta shell will stand up to years of rigorous use and the lining is soft to the touch. Its a warm, comfortable sleeping bag, but dont take our word for itread the reviews! The Celsius XL is keeping thousands of car campers happy in The Great Outdoors.', '', 'Bigger campers, or simply those who like a bit more room in their bag at night, will appreciate the TETON Celsius XL, an oversized sleeping bag rated to -25 degrees Fahrenheit. The bag is filled with warmth-trapping SuperLoft Elite four-channel hollow fiber insulation, and two bags can zip together for cozy couples to stay even warmer at night. Cushioning around the zipper and shoulder opening keep drafts out, and staggered seams distribute fill evenly and reduce compression to eliminate chilly spots. A warm, inviting flannel lining retains body heat, while a snag-free, self-repairing zipper opens top or bottom for adjustable ventilation.', 'Features', 'Specifications', ""Lifetime Warranty TETON Sports products include a limited lifetime manufacturer's warranty against defects in materials and workmanship."", 'About TETON Sports TETON Sports was established in Utah, in 2005, with a goal of making a few crucial outdoor items, but making them very well. The company distributes through a handful of retailers, and maintains low overheard in order to keep its price points affordable, and has developed a small, but steadily growing, following of loyal repeat customers who appreciate its rugged, long-lasting camping and outdoor adventure gear.']",TETON Sports,B000ZH6RQ4,https://images-na.ssl-images-amazon.com/images/I/716%2BIpDdKgL._AC_SY450_.jpg,4.769230769230768,13.0,"['heat', 'camping', 'fahrenheit', 'adjustable', 'retailers', 'warmer', 'use', 'low', 'teton', 'head', 'sleeping', 'hollow', 'shell', 'elite', 'limited', 'comfortable', 'manufacturer', 'ventilation', 'itread', 'repeat', 'bag', 'trail', 'reviews', 'snag', 'degrees', 'insulation', 'small', 'affordable', 'items', 'specifications', 'loyal', 'years', 'style', 'lining', 'thousands', 'order', 'word', 'oversized', 'price', 'family', 'season', 'durable', 'bags', 'utah', 'crucial', '-25', 'body', 'couples', 'defects', 'workmanship', 'ground', 'points', 'chilly', 'flannel', 'mummy', 'car', 'bit', 'taffeta', 'gear', 'goal', 'hood', 'rugged', 'temperatures', 'self', 'night', 'shoulder', 'company', 'cozy', 'fill', 'materials', 'channel', 'fiber', 'xl', 'zipper', 'celsius', 'seams', 'customers', 'great', 'outdoor', 'drafts', 'long', 'opening', 'rigorous', 'sack', 'warmth', 'overheard', 'touch', 'room', 'sports', 'free', 'campers', 'additional', 'products', 'adventure', 'superloft', 'spots', 'compression', 'lifetime', 'bigger', 'soft', 'innovative', 'warranty', 'day', 'warm', 'handful', 'happy']"
Plano 131250 1312 Ammo Box,['Plano 131200 Ammo Can 6-8 Boxes Portable Polyethylene Olive Drab'],Plano,B005IURN5M,https://images-na.ssl-images-amazon.com/images/I/91%2B2AVS5%2BWL._AC_SX522_.jpg,4.75,4.0,"['drab', 'box', 'plano', 'polyethylene', 'olive', 'boxes', 'ammo', 'portable']"
Drymax Run Hyper Thin No Show Socks,"[""As a runner, moisture is your feet's worst enemy. Moisture causes blisters, discomfort, Athlete's Foot and allows odor causing bacteria to flourish. However you also know your feet are going to get wet, either from sweating, stepping in a puddle, running across wet grass or getting caught in the rain. You can even get splashed at a race water station and instead of the water going in you, it goes on you. The new Running Socks were designed with a special Dual Layer Moisture Removal System that moves moisture off the skin through the inner Drymax layer to the outer absorbent layer almost instantly.""]",Drymax,B002ABXBRQ,https://images-na.ssl-images-amazon.com/images/I/61bkcC1sFvL._AC_UX679_.jpg,4.75,4.0,"['system', 'grass', 'layer', 'hyper', 'socks', 'skin', 'causes', 'puddle', 'thin', 'new', 'outer', 'worst', 'rain', 'removal', 'feet', 'absorbent', 'odor', 'station', 'enemy', 'inner', 'special', 'drymax', 'water', 'running', 'foot', 'bacteria', 'dual', 'discomfort', 'runner', 'wet', 'race', 'moisture', 'blisters', 'athlete']"
Hoerev Brand Super Soft Modal Spandex Harem Yoga Pilates Pants,"['About HOEREV HOEREV is a registered trade mark in USA. There is a HOEREV logo on the tag and package of each item.If you do not find the HOEREV LOGO on the tag or on the package, then it is a fake item. Please report to Amazon and ask to get your money back. If you have any questions or concerns, please contact the seller: HOEREV so that we can make changes to our product accordingly and perfect it. Please do not sell in any of HOEREV links if you are not an authorized seller. That is an infringement of trade mark law and Amazon\'s policy. Looking for soft, casual, and comfortable pants for pajamas, workouts, parties, dance practice and aerobics, yoga, or for relaxation purposes like meditation, massage sessions, and even beach bumming. Then this is the product for you! Material: 95% Modal, 5% Nylon Size is US size. Size XS (US size 0-2)- Waist:23.5""-25.5"", Inseam Length:26""(66cm), Length:37.5""(95cm) Size S (US size 4-6)- Waist:25.5""-28.5"", Inseam Length:27.5""(70cm), Length:39.5""(100cm) Size M (US size 8-10)- Waist:28.""""-30.5"", Inseam Length:29.5""(75cm), Length:41.5""(105cm) Size L (US size 12-14)- Waist:30.5""-33.5"", Inseam Length:31.5""(80cm), Length:43.5""(110cm) Size XL (US size 16-18)- Waist:33.5""-36.5"", Inseam Length:33""(84cm), Length:45.5""(115cm) Size XXL (US size 20-22)- Waist:36.5""-39.5"", Inseam Length:33""(84cm), Length:45.5""(115cm) Size XXXL (US size 24-26)- Waist:39.5""-42.5"", Inseam Length:33""(84cm), Length:45.5""(115cm) If you feel that the pants are tight, please cut the elastic. Additionally, if the pants are too long for you, you can choose capri pants instead. https://www.amazon.com/gp/product/B00MZ1TVCU NOTE: Wear before washing, and wash separately!It would be preferred that you machine wash it with a delicate cycle or hand wash it. Do not forget to let the water drip until the pants are dry.']",Hoerev,B00HEHHARI,https://images-na.ssl-images-amazon.com/images/I/51RHQiMwSKL._AC_UX385_.jpg,4.75,8.0,"['length:31.5""(80', 'hand', 'item.if', 'waist:36.5""-39.5', 'waist:28.""""-30.5', 'modal', 'nylon', 'package', 'capri', 'material', 'aerobics', 'meditation', 'l', 'changes', 'relaxation', 'comfortable', 'dry', 'hoerev', 'questions', 'bumming', 'links', 'https://www.amazon.com/gp/product/b00mz1tvcu', 'seller', 'usa', 'length:29.5""(75', 'length:26""(66', 'law', 'item', 'money', 'inseam', 'concerns', 'separately!it', 'brand', 'sessions', 'pajamas', 'tight', 'xs', 'yoga', 'xxxl', 'pilates', 'm', 'waist:30.5""-33.5', 'authorized', 'waist:39.5""-42.5', 'massage', 'length:37.5""(95', 'length:43.5""(110', 'purposes', 'harem', 'product', 'xxl', 'cycle', 'xl', 'water', 'waist:25.5""-28.5', 'trade', 'amazon', 'length:27.5""(70', 'elastic', 'policy', 'length:45.5""(115', 'waist:33.5""-36.5', 'long', 'casual', 'length:41.5""(105', 'dance', 'cm', 'tag', 'spandex', 'mark', 'logo', 'infringement', 'practice', 'pants', 'washing', 'delicate', 'beach', 'length:39.5""(100', 'waist:23.5""-25.5', 'parties', 'length:33""(84', 'workouts', 'fake', 'size', 'soft', 'note']"
Fast Forward Disney Frozen Anna & Elsa Purple Backpack,"['This large backpack makes a great choice whether your kid is at school, the pool or at the mall. Easy to carry and fun to fashion, this Frozen 16 inch large backpack is a stylish accessory that every Disney fan will love. If your little one needs an everyday bag with cool cartoon style, consider this awesome Disney Frozen bag.']",Fast Forward,B00L342AZA,,4.75,4.0,"['inch', 'cartoon', 'cool', 'little', 'school', 'awesome', 'easy', 'anna', 'elsa', 'style', 'purple', 'large', 'disney', 'stylish', 'forward', 'accessory', 'fashion', 'fun', 'backpack', 'mall', 'kid', 'frozen', 'bag', 'choice', 'fan', 'everyday', 'pool', 'great']"
Exercise Fitness Resistance Band Mini Loop Bands That Perform Better When Working Out at Home or The Gym by Synergee,"['Professional Mini Exercise Bands are ideal for physical therapy rehabilitation (rehab bands), weight loss, pilates and stretching, muscle toning and strengthening.Target areas such as your glutes, thighs and shoulders. Benefits - Durability-Professional-grade fitness bands are built to last and maintain their elasticity over many years of training. - Quality- Professional grade all stretch bands are high quality - Size-All resistance bands are 12"" by 2"" long. - Multi-Functional Body Bands-Can be used as ankle resistance bands, knees resistance bands, legs resistance bands, thighs and wrists. - Professional Physical Therapy Equipment Bands-Helps in recovery from torn MCL, torn ACL, knee replacement, patella and meniscus rehab. - Versatile Workouts-Loop bands can be used for strength, coordination and balance: isometrics exercises, monster walks, lateral walks, goblet squats, etc. - Light and Compact to Travel-The perfect solution when you want to exercise on the go. Get an intensive exercise in your hotel room, office or anywhere you go. - Cost Effective- Just switch to a higher resistance or combine a few loop bands together for an added degree of difficulty']",iheartsynergee,B00WFHL9EC,https://images-na.ssl-images-amazon.com/images/I/71nSkFiwOwL._AC_SX466_.jpg,4.75,12.0,"['solution', 'elasticity', 'office', 'degree', 'resistance', 'quality-', 'band', 'light', 'loop', 'grade', 'years', 'walks', 'cost', 'meniscus', 'replacement', 'goblet', 'strengthening.target', 'patella', 'rehabilitation', 'body', 'glutes', 'intensive', 'monster', 'professional', 'rehab', 'isometrics', 'loss', 'fitness', 'pilates', 'ideal', 'legs', 'difficulty', 'knees', 'muscle', 'multi', 'perfect', 'wrists', 'exercise', 'home', 'toning', 'mcl', 'coordination', 'high', 'functional', 'torn', 'effective-', 'quality', 'areas', 'exercises', 'recovery', 'gym', 'stretch', 'bands', 'long', 'mini', 'physical', 'equipment', 'shoulders', 'training', 'room', 'strength', 'ankle', 'weight', 'balance', 'lateral', 'compact', 'durability', 'higher', 'synergee', 'versatile', 'squats', 'hotel', 'benefits', 'workouts', 'knee', 'size', 'stretching', 'thighs', 'therapy']"
Eurotard Adult Tank Unitard,['Eurotards cotton/lycra tank unitard provide a classic and clean look. This is the perfect garment for a dance technique class or to bring uniformity to your dance ensembles wardrobe.This unitard can be used as undergarment to provide extra comfort underneath your costumes.'],Eurotard,B002TN9MSW,https://images-na.ssl-images-amazon.com/images/I/61c%2BBa12eLL._AC_UY679_.jpg,4.75,4.0,"['look', 'garment', 'cotton', 'dance', 'ensembles', 'class', 'adult', 'unitard', 'costumes', 'technique', 'uniformity', 'perfect', 'tank', 'clean', 'extra', 'wardrobe.this', 'comfort', 'eurotard', 'classic', 'lycra', 'undergarment']"
"Xtreme Bright Hiking & Camping Lantern, Fully Collapsible with LED Light Only 2 Inches Tall Weights Only 3 Oz.– Through Triumph Innovations Only","[""Xtreme Brights Super Bright Hiking & Camping is a uniquely designed camping lantern and the latest innovation in outdoor lighting. It's compact, collapses down to only 2-inches in height, weighs only 3 ounces and provides either lantern-style lighting or a powerful, handy, concentrated flashlight beam whenever you need it - see images above. It fits nicely inside your backpack, boat, RV or fishing gear box and adds virtually no extra weight. It comes in 3 stylish colors and runs on 3, AA batteries for longer lasting life. Comes with our 100% Satisfaction, Money-Back Guarantee if ordered through Triumph Innovations, so order it with confidence""]",Xtreme Bright,B00LBFRFJM,https://images-na.ssl-images-amazon.com/images/I/51cyxuNpH6L._AC_SX466_.jpg,4.75,4.0,"['outdoor', 'handy', 'bright', 'camping', 'weights', 'xtreme', 'images', 'height', 'ounces', 'flashlight', 'triumph', 'hiking', 'led', 'style', 'aa', 'weight', 'money', 'stylish', 'inches', 'innovation', 'compact', 'oz', 'powerful', 'collapsible', 'super', 'backpack', 'guarantee', 'satisfaction', 'extra', 'box', 'confidence', 'concentrated', 'innovations', 'brights', 'tall', 'beam', 'lantern', 'lighting', 'gear', 'colors', 'rv', 'boat', 'life', 'runs', 'fishing', 'batteries', 'light', 'latest']"
"Silhouette Shooting Targets | High-Visibility Orange | Maximum Downrange Visibility | Bright and Colorful | 150 Repair Stickers | Multi-Zone | Sturdy | Size 18""X12""","['', ""EasyShot Targets offers the HIGHEST quality targets at the LOWEST possible price. Afterall, we're an Amazon Registered Brand."", 'Easily see your shots land with these FLUORESCENT ORANGE high-visibility shooting range targets!', 'The high-contrast orange color lets you EASILY see your shots land for immediate visual feedback. EasyShot Targets allow you to spot bullet holes easier for higher scores and tighter groups.', 'Our silhouette targets were designed for EXCELLENT VISIBILITY using ALL caliber guns.', 'Attach these PREMIUM 18"" x 12"" paper shooting targets to nearly any surface.', 'BEST QUALITY GUARANTEE. We have tens of thousands of happy customers, Worldwide! The ultimate firearms targets at the lowest price! Proudly made by ""EasyShot Targets"".', 'Works perfectly for pistols, rifles, airsoft, BB, pellet guns and even shotguns.', 'Prompt and secure shipping is GUARANTEED.', ""Buy today, because you will receive a 100% Money-Back Guarantee. If you're not satisfied with your silhouette targets for any reason, return them for a full refund. No questions asked."", 'Click ""Add to Cart"" or ""Buy Now with 1-Click"", because we may be increasing our pricing soon.']",EasyShot Targets,B01CDKUW7K,https://images-na.ssl-images-amazon.com/images/I/81qQFjeHNqL._AC_SY450_.jpg,4.75,4.0,"['land', 'sturdy', 'shots', 'bright', 'groups', 'pellet', 'easyshot', 'bullet', 'excellent', 'refund', 'feedback', 'pistols', 'reason', 'contrast', 'pricing', 'colorful', 'immediate', 'premium', 'guns', 'best', 'thousands', 'paper', 'shotguns', 'ultimate', 'silhouette', 'repair', 'downrange', 'price', 'tighter', 'money', 'multi', 'prompt', 'rifles', 'stickers', 'today', 'higher', 'targets', 'bb', 'possible', 'brand', 'guarantee', 'tens', 'shipping', 'surface', 'lowest', 'questions', 'visibility', 'high', 'color', 'visual', 'secure', 'satisfied', 'zone', 'orange', 'amazon', 'holes', 'scores', 'caliber', 'size', 'shooting', 'highest', 'firearms', 'customers', 'maximum', 'quality', 'airsoft', 'fluorescent', 'easier', 'range', 'happy']"
Champion Sports Wooden Ring Toss Set,"['', 'Designed for all-ages and fun, the solid wood Champion Sports Classic Ring Toss Set will bring some friendly competition to your backyard, camping trip or tailgate party. The classic game of ring toss helps youngsters improve their hand-eye coordination, precision and accuracy in a simple two-player game. Score-keeping is easy using the labelled base, and 5 easy to grip rope rings.']",Champion Sports,B000PTZEYS,https://images-na.ssl-images-amazon.com/images/I/61HwfocFKVL._AC_SX466_.jpg,4.75,4.0,"['eye', 'hand', 'camping', 'friendly', 'tailgate', 'simple', 'ages', 'keeping', 'easy', 'game', 'party', 'set', 'champion', 'competition', 'sports', 'rings', 'solid', 'player', 'score', 'fun', 'backyard', 'trip', 'base', 'coordination', 'rope', 'youngsters', 'ring', 'wooden', 'classic', 'wood', 'toss', 'precision', 'accuracy']"
Ringside Apex Boxing Kickboxing Muay Thai Training Gloves Gel Sparring Punching Bag Mitts,"['Fight your way to the top with Ringside?s Apex Boxing Gloves. Boxing is the undisputed champion of the all-inclusive, comprehensive fitness workout and these durable synthetic gloves will help you push your body every time you put them on.  A tapered, wrap-around closure provides secure wrist support, while the hook & loop closure allows you to take them on and off in seconds - getting you to that boxing cardio workout faster. The Ringside Apex Bag Glove is the perfect boxing glove for bag work, boxing fitness workouts, and shadow boxing--pick your favorite color today!&nbspIMF TechnologyA ventilated palm and thumb keep the hands dry and comfortable during your workoutMultiple colors to match your styleNeed a larger hand compartment? Check out the Ringside Apex Flash Sparring Gloves (FTG2)', '']",RINGSIDE,B00ET8HN0O,https://images-na.ssl-images-amazon.com/images/I/81nyFZv9PRL._AC_SX569_.jpg,4.75,4.0,"['fitness', 'glove', 'gloves', 'undisputed', 'loop', 'hand', 'mitts', 'gel', 'ringside', 'ringside?s', 'time', 'hook', 'training', 'today!&nbspimf', 'boxing', 'wrist', 'technologya', 'champion', 'styleneed', 'muay', 'synthetic', 'way', 'favorite', 'hands', 'comprehensive', 'durable', 'larger', 'perfect', 'dry', 'comfortable', 'sparring', 'inclusive', 'cardio', 'workoutmultiple', 'tapered', 'punching', 'compartment', 'support', 'flash', 'body', 'bag', 'thai', 'apex', 'secure', 'color', 'seconds', 'closure', 'colors', 'workout', 'workouts', 'thumb', 'work', 'palm', 'kickboxing', 'shadow']"
Xtreme Bright Illumilock Blade Bike U-Lock (Inside 16cm x 7cm) Bicycle Headlight & Tail light Combination All-in-One,"['Buying lights and a lock for your bike is now a thing of the past with our patent pending bicycle light system & U lock all-in one combination technology. No need to spend out on lights and then a lock as well, when you can save money and have the convenience of the XTREME BRIGHT ILLUMILOCK BLADE BIKE LOCK AND LIGHT system.  Perfect for any cyclist - fits all bikes and is lightweight, quick and easy to use. Cool looking front and rear lights when you are riding so that you can see and more importantly be seen and when they are fitted together they form a super strong and tough U-lock.  Not only is the XTREME BRIGHT ILLUMILOCK BLADE BIKE LOCK AND LIGHT system easy to fit, requiring no tools, the front light emits 300 lumens of bright light and the tail light has multiple settings to suit your requirements. When used as a lock, you can enjoy complete peace of mind because it is made from military grade steel & components, it is pick & drill resistant as well as shock resistant and waterproof - an ultra tough & durable bike lock.']",Xtreme Bright,B00P1OG4ZA,https://images-na.ssl-images-amazon.com/images/I/51ZQgIoqM%2BL._AC_SY450_.jpg,4.75,4.0,"['system', 'patent', 'bright', 'bike', 'grade', 'convenience', 'need', 'cool', 'headlight', 'xtreme', 'cm', 'technology', 'easy', 'settings', 'complete', 'illumilock', 'requirements', 'combination', 'tough', 'tools', 'resistant', 'multiple', 'drill', 'blade', 'money', 'lumens', 'tail', 'rear', 'thing', 'ultra', 'lightweight', 'durable', 'quick', 'perfect', 'waterproof', 'mind', 'buying', 'shock', 'peace', 'strong', 'lock', 'lights', 'components', 'bikes', 'bicycle', 'u', 'cyclist', 'steel', 'light', 'military', 'past', 'pick']"
