title,image,brand,asin,description,rating,nReviews,keywords
Relaxing Bubble Bath for Sleep – Pure Lavender Essential Oil and Aloe Vera – Aromatherapy Bath Soak for Dry Skin and Sore Muscles – Hypoallergenic Natural Skin Care for Men Women with Sensitive Skin,https://images-na.ssl-images-amazon.com/images/I/719Yr%2Bf0kuL._AC_SX450_.jpg,Maple Holistics,B00DV76LU2,"['', 'By taking advantage of a combination of aromatherapy and a profusion of bubbles, Lavender Hybrid Bubble Bath is a gentle and pleasant additive to any bath, whether it be a hot or warm. Both children and parents alike can enjoy the non-irritating bubbles which generously provide a full, thick layer of lavender hybrid bubbles across the tub.', 'The bubble bath itself is delicately formulated to be the safest possible bubble bath flexible for all skin types. Even those with highly sensitive skin can enjoy a non-irritating experience due to the gentle ingredients. Vitamin E and Aloe Vera, which are naturally good for the skin make this bubble bath hypoallergenic without the need to add any artificial fragrances.', 'Lavender Premium, fully-certified organic lavender is the spearhead of the formula. Contributing a combination of therapeutic properties which are great for the skin, the warm aroma is perfectly pure and fresh. Only the highest quality lavender from Bulgaria is used in this formula in order to maximize therapeutic compound content.', 'Clary Sage Recognized by aromatherapists as a natural sedative, the formula is subtly enhanced with clary sage, which softens the aromatic values in order to deliver a calming, pleasant scent. Clary sage also acts as a deodorant, which provides an extra layer of cleanliness within the bath.', 'Most Relaxing Lavender Bubble Bath for Relaxation Palmarosa Boasting an attractive smell, palmarosa has disinfecting properties to ensure a cleansing experience. Also notable for its hydrating and circulatory-stimulating properties, this primary staple remains a hygienic bath-time necessity.']",4.626666666666667,225.0,"['extra', 'sore', 'profusion', 'values', 'bulgaria', 'quality', 'premium', 'advantage', 'gentle', 'calming', 'necessity', 'highest', 'vitamin', 'circulatory', 'pure', 'great', 'tub', 'possible', 'time', 'fragrances', 'sedative', 'experience', 'care', 'natural', 'staple', 'combination', 'need', 'therapeutic', 'pleasant', 'vera', 'flexible', 'smell', 'muscles', 'formula', 'aroma', 'cleanliness', 'notable', 'clary', 'lavender', 'attractive', 'hybrid', 'deodorant', 'warm', 'compound', 'aromatherapy', 'types', 'oil', 'e', 'organic', 'additive', 'men', 'relaxation', 'children', 'primary', 'essential', 'aromatic', 'hygienic', 'ingredients', 'hot', 'fresh', 'parents', 'non', 'safest', 'content', 'dry', 'aromatherapists', 'hypoallergenic', 'layer', 'women', 'bubbles', 'sage', 'thick', 'spearhead', 'good', 'cleansing', 'artificial', 'palmarosa', 'skin', 'bath', 'hydrating', 'irritating', 'sleep', 'order', 'properties', 'aloe', 'sensitive', 'bubble', 'scent']"
"Indigo Wild Patchouli Four Ways Zum Bars Goat's Milk Soap, 3 Oz. Each: Patchouli, Patchouli-Orange, Frankincense-Patchouli & Patchouli-Mint",https://images-na.ssl-images-amazon.com/images/I/71fmcTzQrFL._SY450_.jpg,Indigo Wild,B007CM4EQU,"[""Indigo Wild Patchouli Four Ways Zum Bars Goat's Milk Soap, 3 Oz. Each: PATCHOULI: For all who enjoy rich, earthy smells think freshly potted plants, autumn leaves and mud baths. Just a bit hippie-ish, but still delish. PATCHOULI-ORANGE: Patchouli and oranges: you know em, you love em, and people like you better when you smell like em. For those who want to smell clean, but not too clean. FRANKINCENSE-PATCHOULI: Slivers of our beloved Frankincense & Myrrh swim in bath of patchouli, creating a perfect dance of earthy and sensual. PATCHOULI-MINT: Its not like two-bars-in-one. It is. A seesaw of dusky patchouli and pristine spearmint  if you could flip this bar like a coin, youd win every time. || Made with naturally ultra-moisturizing, naturally balanced for the skin, and naturally homogenized goat's milk || 100% pure essential oils. All-natural ingredients. No animal tallow, synthetic colorings or fragrances. Paraben-Free. Sulfate-Free. Cruelty-Free. Made in the USA.""]",4.620689655172415,87.0,"['ways', 'mint', 'frankincense', 'oranges', 'bar', 'clean', 'sensual', 'myrrh', 'moisturizing', 'mud', 'cruelty', 'beloved', 'dusky', 'autumn', 'leaves', 'hippie', 'earthy', 'dance', 'ish', 'pristine', 'free', 'oils', 'colorings', 'milk', 'bath', '||', 'people', 'skin', 'coin', 'bit', 'animal', 'wild', 'patchouli', 'delish', 'essential', 'tallow', 'paraben', 'sulfate', 'synthetic', 'ingredients', 'orange', 'ultra', 'pure', 'goat', 'bars', 'soap', 'seesaw', 'time', 'slivers', 'baths', 'fragrances', 'oz', 'smells', 'plants', 'spearmint', 'rich', 'natural', 'usa', 'zum', 'indigo', 'perfect']"
CeraVe Facial Moisturizing Lotion PM Ultra Lightweight 3 oz,https://images-na.ssl-images-amazon.com/images/I/51aoiMUlahL._SX569_.jpg,CeraVe,B010PJX8UE,['CeraVe PM Facial Moisturizing Lotion moisturizes throughout the night and helps restore the protective skin barrier. All CeraVe products contain the vital ceramides healthy skin needs to help restore and maintain its natural protective barrier. This formula is excellent for normal to dry skin.'],4.6190476190476195,63.0,"['facial', 'vital', 'pm', 'normal', 'cerave', 'lightweight', 'lotion', 'skin', 'ceramides', 'formula', 'products', 'protective', 'ultra', 'barrier', 'excellent', 'night', 'oz', 'healthy', 'natural']"
Etude House Wonder Pore Clearing Emulsion 130ml,https://images-na.ssl-images-amazon.com/images/I/61DvXBgDbsL._SY450_.jpg,Etude House,B00X3Q81SQ,['This is a pore emulsion that organizes pores with its fresh texture and light finish.'],4.618644067796611,118.0,"['fresh', '130ml', 'finish', 'pore', 'house', 'etude', 'wonder', 'emulsion', 'light', 'texture', 'pores']"
Albolene Moisturizing Cleanser Fragrance Free 12 oz (Pack of 2),"https://images-na.ssl-images-amazon.com/images/I/91Eqs9gpzUL._AC_SX425_PIbundle-2,TopRight,0,0_SH20_.jpg",Albolene,B000XV745A,"['Albolene moisturizing cleanser. The Makeup Comes Off, the Moisture Stays In. Dermatologists are seeing more patients with dry skin problems caused by difficulty removing today s smudge-proof makeups. Recent clinical research concluded that Albolene is an effective makeup remover and moisturizes better than leading brands. With regard to the vital moisturizing measurement, the research stated: ""It is quite clear that Albolene Liquifying Cleanser is a highly effective.']",4.6159793814432994,388.0,"['problems', 'makeups', 'remover', 'vital', 'clinical', 'research', 'moisturizing', 'cleanser', 'free', 'proof', 'today', 'measurement', 'skin', 'albolene', 'brands', 'pack', 'recent', 'moisture', 'patients', 'regard', 'fragrance', 'makeup', 'dermatologists', 'effective', 'difficulty', 'oz', 'clear', 'dry', 'smudge']"
"Eyeglass Holder, Black PU Leather Glasses Stand Case, Plush Lined Protective Eyeglasses Case For Desks or Nightstands",https://images-na.ssl-images-amazon.com/images/I/41hRKkajTzL._AC_SY355_.jpg,SuoSuo,B01EE7X92U,"['Never lose your expensive eyeglasses again! Do you alway forgot where is your eyeglasses ? You may lose it when you take them off to do random chores, when you go to sleep or when doing other activities. Your endless search of locating your missing glasses is now over!   Your expensive eyeglasses deserve something more convenient than a case to protect it.  This Eyeglass Holder is Made Just for You  Made of polyester and fully lined this glasses holder is a perfect place to store your glasses.   Protects your glasses from scratches, bending and other damages with cushioned lining   Keeps your lens clean with special lining  Fits most standard sized glasses and sunglasses  PU leather easy to clean  Makes your glasses easy to find and locate,make your glasses easy to find and always within reach. No more frustration. No more panic.']",4.608695652173913,92.0,"['convenient', 'polyester', 'reach', 'sized', 'nightstands', 'desks', 'chores', 'eyeglass', 'clean', 'scratches', 'glasses', 'case', 'expensive', 'place', 'search', 'random', 'endless', 'frustration', 'panic', 'pu', 'leather', 'eyeglasses', 'sleep', 'activities', 'protective', 'lining', 'special', 'lens', 'easy', 'black', 'holder', 'sunglasses', 'damages', 'standard', 'cushioned', 'plush', 'perfect']"
"Baronessa Cali Tarocco Deep Moisturizing Skin Cleanser with Exfoliate - Sicilian Red Orange Extracts, Refreshing Scent - 5.3 Ounces",https://images-na.ssl-images-amazon.com/images/I/71aVI-KkebL._SX569_.jpg,Baronessa Cali,B001U1KX6O,"['The Tarocco Skin Cleanser purifies the skin thoroughly and leaves it feeling soft and smooth. It contains olive oil for a clean and even touching. Its Sicilian Red Orange Extracts exfoliate away dirt and dead skin cells. These extracts leave an invigorating scent, letting you enjoy every minute of your bath time. The Tarocco Skin Cleanser is a 5.3-ounce soap bar that is great to bring to travels.']",4.6078431372549025,51.0,"['travels', 'olive', 'red', 'bar', 'clean', 'smooth', 'oil', 'moisturizing', 'cleanser', 'baronessa', 'touching', 'skin', 'deep', 'invigorating', 'dead', 'bath', 'minute', 'sicilian', 'dirt', 'orange', 'extracts', 'cali', 'ounces', 'soft', 'time', 'soap', 'cells', 'great', 'exfoliate', 'tarocco', 'scent']"
"Clean & Clear Persa-Gel 10 Acne Medication with 10% Benzoyl Peroxide, Pimple Spot Treatment & Medicine for Acne Skin Care, 1 oz (Pack of 4)",https://images-na.ssl-images-amazon.com/images/I/81LyKQMHpeL._SY355_.jpg,Clean & Clear,B001E96LXQ,"['Clean & Clear Persa-Gel 10 Acne Medication targets pimples to help clear skin and prevent breakouts. This acne treatment gel is a maximum-strength acne spot treatment with 10% benzoyl peroxide, the number-one pharmacist-recommended acne medication. The topical gel quickly goes to work by releasing benzoyl peroxide deep in pores where pimples begin to effectively treat breakouts and help prevent them from occurring in the future. With regular use, this prescription-strength acne medication can help eliminate blemishes and keep skin looking clear.']",4.604166666666667,48.0,"['strength', 'medicine', 'blemishes', 'clean', 'topical', 'maximum', 'breakouts', 'future', 'gel', 'medication', 'treatment', 'skin', 'peroxide', 'pores', 'targets', 'spot', 'pack', 'prescription', 'benzoyl', 'pharmacist', 'acne', 'regular', 'persa', 'oz', 'clear', 'pimples', 'care', 'number', 'pimple', 'use']"
"Poppy Austin Pure Argan Oil for Hair & Skin - Vegan, Cruelty-Free & Organic Finest Grade, 2 oz",https://images-na.ssl-images-amazon.com/images/I/712i5L-gwAL._SY741_.jpg,Poppy Austin,B00D3M0CRS,"['Over 1 million bottles sold in more than 35 countries, Poppy Austin 100% Pure Organic Argan Oil is one of the most talked about and sought-after brands in the USA. An exquisite, luxurious and triple purified Moroccan argan oil. Made by hand, cold pressed and responsibly sourced using the only the very finest yet sustainable organic argan nuts. See immediate results from this extremely lightweight, delicate, and quick to absorb natural oil. Free from parabens, fillers, artificial colors and fragrances. Creates naturally soft, luminous and manageable hair with one application - Hydrates frizzy and problematic hair, making it easier to style and manage - Nourishes, restores, and strengthens over-processed, damaged, and brittle hair - 100% organic moisturiser for all skin types, including dry, rough and sensitive skin - Packed with skin-loving Vitamin E, essential fatty acids and natural antioxidants - Can be used to tackle problem areas such as psoriasis, eczema and stretch marks. Batch: December 2018, A Poppy Austin original product. Dispatched and sent directly by Amazon from a local Amazon warehouse.']",4.603336422613531,1079.0,"['manage', 'exquisite', 'manageable', 'acids', 'cold', 'fillers', 'results', 'problematic', 'nourishes', 'oil', 'warehouse', 'bottles', 'grade', 'cruelty', 'countries', 'austin', 'types', 'e', 'frizzy', 'organic', 'marks', 'batch', 'free', 'luminous', 'rough', 'fatty', 'vegan', 'luxurious', 'brittle', 'moisturiser', 'local', 'artificial', 'damaged', 'december', 'lightweight', 'product', 'skin', 'antioxidants', 'stretch', 'vitamin', 'brands', 'delicate', 'finest', 'triple', 'argan', 'essential', 'immediate', 'restores', 'pure', 'hand', 'parabens', 'application', 'poppy', 'areas', 'hair', 'sustainable', 'soft', 'original', 'easier', 'psoriasis', 'nuts', 'pressed', 'quick', 'oz', 'fragrances', 'colors', 'sensitive', 'usa', 'natural', 'amazon', 'dry', 'problem', 'moroccan', 'eczema']"
"Andalou Naturals 1000 Roses Soothing Shower Gel, 8.5 oz, for Sensitive, Dry, Delicate or Easily Irritated Skin, Soothes & Calms",https://images-na.ssl-images-amazon.com/images/I/71cIaNyEE9L._SY741_.jpg,Andalou Naturals,B00NE5ZHB0,"['This skin conditioning gel blends emollient rich rosehip and argan oils with coconut water and gentle cleansing botanicals for fresh, healthy looking skin. Soothing rosewater delights the senses as superfruit antioxidants and ultra-hydrating aloe vera help protect and uplift skins moisture barrier for an invigorating, all-over body treatment.']",4.596491228070176,114.0,"['superfruit', 'shower', 'irritated', 'looking', 'vera', 'conditioning', 'gel', 'gentle', 'body', 'andalou', 'oils', 'treatment', 'skin', 'invigorating', 'antioxidants', 'senses', 'naturals', 'botanicals', 'roses', 'delicate', 'rosewater', 'skins', 'argan', 'water', 'fresh', 'ultra', 'barrier', 'coconut', 'rosehip', 'aloe', 'oz', 'sensitive', 'rich', 'healthy', 'emollient', 'dry', 'soothing']"
"Organic Fiji  Raw Organic Coconut Oil, 13-Ounce Jars",https://images-na.ssl-images-amazon.com/images/I/81w%2ByRo9PzL._SX450_.jpg,Organic Fiji,B00155Z6V2,"['Organic Fiji Raw Organic Coconut Oil, 13-Ounce Jars']",4.59322033898305,118.0,"['jars', 'organic', 'coconut', 'raw', 'oil', 'fiji']"
Norelco Clean Jet Solution 10oz Cool Breeze,https://images-na.ssl-images-amazon.com/images/I/71D6S9XwCqL._SY450_.jpg,Philips Norelco,B0009MFUPY,"[""Norelco's Jet Clean Solution. Cleans and Maintains Norelco jet Clean and Charge System Razors."", '', '']",4.5924528301886784,265.0,"['cool', 'breeze', 'solution', 'system', 'oz', 'razors', 'norelco', 'clean', 'jet']"
Raw African Black Soap From Ghana 10lb,https://images-na.ssl-images-amazon.com/images/I/61MsuAJsIiL._SX466_.jpg,SmellGood,B0084I3XGI,"['', 'SmellGood; has been importing top quality black soap \xa0from Africa more than 10 years. \xa0African black soap is made in west Africa from ash of locally harvested plants and barks such as plantain, cocoa pods, palm tree leaves, and shea tree bark. \xa0The actual ingredients and receipt are highly kept secret. \xa0SmellGood; African black soap has been known for its excellent cleaning capability but soft and gentle touch on skin.', 'Packaging: \xa0African black soap bar is manufactured and packaged in basic plastic film wrapping only. \xa0\xa0When raw African black soap is exposed to the air during transportation and storage, it will have a thin white colored film. The films are not mold, but are caused by raw natural of the black soap as it absorb water from the air.', 'Storage: \xa0Keep sealed black soap in the dry and cool place.', 'Warning: \xa0External use only. \xa0Consult your dermatologist or test it out if you have \xa0known allergy.', 'Disclaimer: The information provided is general and should not be taken as medical advice. \xa0Pictures are for illustration only, actual product and its package may have variance.']",4.590163934426228,122.0,"['secret', 'advice', 'information', 'cocoa', 'raw', 'palm', 'barks', 'west', 'packaging', 'transportation', 'variance', 'bar', 'years', 'storage', 'product', 'plastic', 'mold', 'place', 'dermatologist', 'quality', 'touch', 'ghana', 'african', 'shea', 'ash', 'gentle', 'air', 'capability', 'disclaimer', 'skin', 'medical', 'pictures', 'smellgood', 'colored', 'tree', 'water', 'allergy', 'film', 'external', 'films', 'illustration', 'ingredients', 'lb', 'package', 'white', 'receipt', 'plantain', 'bark', 'excellent', 'soap', 'pods', 'soft', 'cleaning', 'black', 'basic', 'thin', 'cool', 'use', 'plants', 'actual', 'natural', 'warning', 'dry', 'general', 'africa']"
California Baby Diaper Area Wash - Calming - 6.5 fl oz,https://images-na.ssl-images-amazon.com/images/I/71x2lSagYiL._SY879_.jpg,California Baby,B000GZJIVQ,"[""6.5 oz / 195 ml spray bottle. Safe for newborns and older. Scented with our special Calming aromatherapy blend that includes French lavender. A Great Non-Stinging Boo-Boo Spray! Many commercial diaper wipes contain strong chemicals that can be irritating and may contribute to diaper rash & skin damage. California Baby Diaper Area Wash harnesses the powerful anti-fungal properties of organic tea tree oil, and gently cleanses with plant and flower extracts such as calendula, witch hazel, and aloe vera--ingredients known to be safe and gentle on baby's delicate skin. Our proprietary Calming aromatherapy blend includes French lavender, for its soothing and antibacterial properties. Sporting a custom fine-mist sprayer that allows for directed application--moisten a cotton pad or clean washcloth to gently clean baby's skin with each diaper change, or spray directly onto skin. California Baby Diaper Area Wash may be used full strength or diluted: use a ratio of 10 parts distilled water to 1 part Diaper Area Wash. No nut oils, gluten, soy, oat or dairy. Made in the U.S.A."", '', '']",4.589861751152075,217.0,"['strength', 'u.s.a', 'french', 'fl', 'parts', 'ratio', 'powerful', 'clean', 'vera', 'oil', 'ml', 'change', 'chemicals', 'cotton', 'oat', 'organic', 'boo', 'gluten', 'newborns', 'rash', 'sprayer', 'blend', 'wipes', 'anti', 'gentle', 'calendula', 'calming', 'baby', 'fungal', 'dairy', 'custom', 'oils', 'skin', 'plant', 'area', 'strong', 'mist', 'diaper', 'witch', 'delicate', 'irritating', 'wash', 'tea', 'proprietary', 'antibacterial', 'flower', 'tree', 'water', 'lavender', 'directed', 'pad', 'washcloth', 'ingredients', 'soy', 'bottle', 'properties', 'extracts', 'harnesses', 'application', 'special', 'california', 'great', 'older', 'safe', 'aloe', 'non', 'commercial', 'fine', 'nut', 'oz', 'damage', 'hazel', 'stinging', 'aromatherapy', 'soothing', 'spray']"
Water-Rosewater Heritage Store 8 oz Liquid,https://images-na.ssl-images-amazon.com/images/I/517CZK1nkUL._SY450_.jpg,Heritage Products,B0001TMDF0,['Water-Rosewater Heritage Store 8 oz Liquid'],4.586746987951806,830.0,"['store', 'liquid', 'heritage', 'rosewater', 'water', 'oz']"
Water-Rosewater Heritage Store 8 oz Liquid,https://images-na.ssl-images-amazon.com/images/I/517CZK1nkUL._SY450_.jpg,Heritage Products,B0001TMDF0,['Water-Rosewater Heritage Store 8 oz Liquid'],4.586746987951806,830.0,"['store', 'liquid', 'heritage', 'rosewater', 'water', 'oz']"
P & S Liquid (8 oz.),https://images-na.ssl-images-amazon.com/images/I/314XeTQ4r7L._SX425_.jpg,P&amp;S,B0000Y3DD2,"['', 'P&S Liquid is one of the best ways to cut through thick scale from psoriasis and seborrhea of the scalp. It leaves your scalp feeling fresh and free of flaking. Also helps prescription products to penetrate better by allowing them to get closer to the scalp where they can work. May be used in conjunction with both prescription and OTC medicated shampoos.', '', '', '', 'Apply nightly to the scalp, cover with a shower cap and shampoo in the morning.']",4.571428571428571,49.0,"['p', 'shower', 'ways', 'thick', 'scale', 'shampoo', 'p&s', 'otc', 's', 'free', 'conjunction', 'prescription', 'morning', 'products', 'cap', 'best', 'fresh', 'scalp', 'liquid', 'seborrhea', 'shampoos', 'psoriasis', 'closer', 'oz']"
"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth & Rich Lather (250 grams) - Milk",https://images-na.ssl-images-amazon.com/images/I/61mF-TbtpDL._SX569_.jpg,Pre de Provence,B000IQSU0I,['Milk Soap for Women Extra Large French Soap.'],4.571428571428571,63.0,"['provence', 'extra', 'artisanal', 'soap', 'women', 'shea', 'french', 'grams', 'large', 'de', 'bar', 'rich', 'smooth', 'lather', 'milk', 'milled', 'butter', 'pre']"
P & S Liquid (8 oz.),https://images-na.ssl-images-amazon.com/images/I/314XeTQ4r7L._SX425_.jpg,P&amp;S,B0000Y3DD2,"['', 'P&S Liquid is one of the best ways to cut through thick scale from psoriasis and seborrhea of the scalp. It leaves your scalp feeling fresh and free of flaking. Also helps prescription products to penetrate better by allowing them to get closer to the scalp where they can work. May be used in conjunction with both prescription and OTC medicated shampoos.', '', '', '', 'Apply nightly to the scalp, cover with a shower cap and shampoo in the morning.']",4.571428571428571,49.0,"['p', 'shower', 'ways', 'thick', 'scale', 'shampoo', 'p&s', 'otc', 's', 'free', 'conjunction', 'prescription', 'morning', 'products', 'cap', 'best', 'fresh', 'scalp', 'liquid', 'seborrhea', 'shampoos', 'psoriasis', 'closer', 'oz']"
PediFix Podiatrists' Choice Toe Straightener 3 Pack - One Size Fits Most,https://images-na.ssl-images-amazon.com/images/I/51-ebokOrVL._AC_SX679_.jpg,Pedifix,B01FIQ0TNI,['This slip-on cushion features an adjustable loop that gently encourages proper toe alignment while a soft double-layer pad comforts the ball-of-foot area'],4.571428571428571,49.0,"['adjustable', 'choice', 'layer', 'slip', 'alignment', 'podiatrists', 'loop', 'size', 'straightener', 'proper', 'area', 'toe', 'pack', 'ball', 'pad', 'pedifix', 'soft', 'foot', 'double', 'cushion']"
"Jarrow Formulas, Citrus Bergamot, 500 mg, 60 Veggie Caps, 2 Pack",https://images-na.ssl-images-amazon.com/images/I/61qzg3WqmBL._AC_SY450_.jpg,Jarrow,B01CQ6VSI8,"['Jarrow Formulas aims to create and supply superior dietary and nutritional supplements, such as Jarrow Formulas Citrus Bergamot 500 mg capsules. They have been clinically tested to support healthy cholesterol levels and blood glucose metabolism.']",4.568627450980392,51.0,"['supplements', 'bergamot', 'cholesterol', 'capsules', 'mg', 'nutritional', 'glucose', 'citrus', 'pack', 'veggie', 'jarrow', 'superior', 'metabolism', 'levels', 'formulas', 'caps', 'dietary', 'healthy', 'blood']"
Efferdent Denture Cleaner 252 Piece Tablets,https://images-na.ssl-images-amazon.com/images/I/61f4fn2fNrL._AC_SX355_.jpg,Efferdent,B01C39X6TW,"['Bring back the dazzle and confidence in your smile with Efferdent Anti-Bacterial Denture Cleanser. These cleanser tablets help to keep full plate dentures, partials, retainers and other dental appliances fresh and clean, removing stains and odor.']",4.566433566433566,143.0,"['odor', 'efferdent', 'dental', 'clean', 'confidence', 'denture', 'dentures', 'cleanser', 'stains', 'bacterial', 'anti', 'smile', 'dazzle', 'appliances', 'piece', 'cleaner', 'fresh', 'help', 'tablets', 'retainers', 'partials', 'plate']"
2 Boxes of ProXeed Plus - A Men's Dietary Fertility Supplement (30 packets each),https://images-na.ssl-images-amazon.com/images/I/818qSmHYSRL._SX425_.jpg,ProXeed Plus,B00AV2YL98,['This product is not eligible for priority shipping. Image may vary from the actual product.'],4.5625,64.0,"['boxes', 'packets', 'fertility', 'men', 'eligible', 'priority', 'actual', 'dietary', 'image', 'supplement', 'shipping', 'proxeed', 'product']"
OC Nails UV Shield Glove (HOT PINK) Anti UV Glove for Gel Manicures with UV/LED Lamps,https://images-na.ssl-images-amazon.com/images/I/912-vbHF6xL._SX466_.jpg,OC Nails,B00IIZG80U,"['', 'Product Description:', 'Because you only get one set of hands.', 'Do you like gel manicures but worry about the ultraviolet (uv) light? Do you apply suntan lotion at the salon before every service? If so, here is the solution for you.', 'The UV Shield Glove provides peace of mind so you can enjoy the time you have set aside for your gel manicure. The UV Shield Glove uses patent-pending UV shield technology and features these benefits:', 'Guards. Shields hands from ultraviolet rays.', 'Endures. Durable material that is machine-washable.', 'Lightweight. Soft and flexible fabric built for comfort.', 'Stylish. Why not be the best looking girl in the salon?', 'The UV Shield Glove is designed and ships from San Clemente, California.', 'OC Nails is a customer-inspired salon manufacturer that creates products to enhance the everyday salon experience. The company develops and trials products in partnership with an established salon enabling it to gather real-time feedback and optimize the products through direct feedback. For more information visit www.ocnails.com.', 'Kim Wybenga, Owner, Ocean View Nails', 'Complete Case Study available at www.ocnails.com']",4.559493670886076,395.0,"['salon', 'shields', 'partnership', 'information', 'san', 'owner', 'direct', 'suntan', 'manufacturer', 'kim', 'service', 'shield', 'endures', 'guards', 'feedback', 'flexible', 'product', 'rays', 'company', 'case', 'manicure', 'mind', 'anti', 'gel', 'hands', 'complete', 'available', 'peace', 'material', 'durable', 'lightweight', 'lotion', 'comfort', 'wybenga', 'description', 'machine', 'view', 'ships', 'fabric', 'lamps', 'solution', 'patent', 'manicures', 'stylish', 'products', 'girl', 'best', 'customer', 'real', 'ocean', 'study', 'oc', 'washable', 'hot', 'pink', 'california', 'visit', 'soft', 'set', 'time', 'www.ocnails.com', 'benefits', 'clemente', 'experience', 'technology', 'trials', 'uv', 'everyday', 'light', 'glove', 'ultraviolet', 'nails']"
Acure Organics Anti-Aging Natural Day and Night Face Cream With Argan Oil Bundle,https://images-na.ssl-images-amazon.com/images/I/61kMSGFzDWL._SX679_.jpg,Acure,B00Z19WYTU,['Acure Organics Anti-Aging Natural Day and Night Face Cream With Argan Oil Bundle'],4.558139534883721,43.0,"['aging', 'anti', 'night', 'argan', 'bundle', 'acure', 'face', 'natural', 'oil', 'cream', 'organics', 'day']"
"Astra Platinum Double Edge Safety Razor Blades ,100 Blades (20 x 5)",https://images-na.ssl-images-amazon.com/images/I/41k0qHI%2BS6L._SX355_.jpg,Astra,B001QY8QXM,"['ASTRA stainless double edge blades fit all double edge razors. ASTRA blades are made from the highest quality steel. Each ASTRA blade provides unsurpassed quality, smoothness and durability for a long lasting, smooth shave.']",4.556117957746478,4544.0,"['edge', 'blades', 'unsurpassed', 'smooth', 'smoothness', 'quality', 'razor', 'razors', 'highest', 'stainless', 'platinum', 'steel', 'blade', 'astra', 'shave', 'long', 'lasting', 'safety', 'durability', 'double']"
"Dental Guard Dental Grinding Teeth Mouth Guard -Pack Of 4 - Professional Athletic Mouth Guard And Teeth Whitening Tray And Night Protector - Stops Bruxism, Eliminates TMJ & Teeth Clenching",https://images-na.ssl-images-amazon.com/images/I/81x%2BscPAjdL._SY741_.jpg,Greenvida,B001J8SL3A,"['About UsThe raw material of our dental guard, with its medium softness, was strictly selected by Fiery Youth Group. The teeth guards that we endeavor to offer to you will be unlike the cheap, hard and thick ones. They will be moldable to fit your mouth the best and help you get rid of dental grinding.Features- Prevent a series of health problems that are caused by bruxism, like night teeth grinding, jaw clenching, tension headache, stiff neck, insomnia, TMJ pains, etc.- High-quality and FDA-approved material with no latex or BPA ensures you 100% safety and refreshment. - The soft mouth guards can be reshaped with only two molding steps, much easier than other hard guards.- 3-in-1 functions give the dental guards another two prominent uses: sports mouth guards and teeth whitening trays.How to UseSTEP 1. HEATBoil the water in a small pot on the stove top.Place the dental guard into the hot water to heat it up (for about 20 seconds). Remove it from the water and let it cool for 10 seconds.STEP 2. FITUse a mirror as a guide, align the dental guard with your teeth.Bite down firmly. Suck the air and excess water out.Leave the teeth guard in your mouth for at least 60 seconds. Remove it and rinse in cool water for 10 seconds.How to CleanAfter each use, brush your dental guard with toothpaste.Never rinse in hot water as it could alter the shape of your dental guard.Customer ServiceIf you are unsatisfied with your purchase for any reason, you can contact us first before leaving us a bad review. We promise to write you back within 24 hours to offer you a satisfactory solution!Package Contents4  Dental Guards (in 2 sizes)1  Hygienic Case1  User Manual']",4.554347826086956,92.0,"['problems', 'dental', 'raw', 'tmj', 'functions', 'quality', 'molding', 'sports', 'hours', 'high', 'air', 'teeth.bite', 'solution!package', 'purchase', 'youth', 'mirror', 'tension', 'medium', 'reason', 'group', 'review', 'headache', 'easier', 'latex', 'bpa', 'health', 'jaw', 'refreshment', 'contents4', 'moldable', '-pack', 'user', 'heatboil', 'uses', 'usestep', 'professional', 'satisfactory', 'toothpaste.never', 'grinding.features-', 'bad', 'cool', 'steps', 'teeth', 'pains', 'unsatisfied', 'sizes)1', 'shape', 'cheap', 'pot', 'neck', 'usthe', 'fiery', 'guard.customer', 'seconds.step', 'seconds', 'fda', 'material', 'stove', 'serviceif', 'athletic', 'grinding', 'stiff', 'guards.-', 'small', 'hygienic', 'bruxism', 'hot', 'manual', 'prominent', 'night', 'safety', 'use', 'top.place', 'mouth', 'ones', 'guards', 'thick', 'hard', 'rinse', 'seconds.how', 'out.leave', 'case1', 'insomnia', 'guard', 'water', 'best', 'softness', 'tray', 'soft', 'excess', 'series', 'guide', 'protector']"
"Pond's Dry Skin Cream , 6.5 Ounce",https://images-na.ssl-images-amazon.com/images/I/71o1Gaj9kiL._SX679_.jpg,Pond's,B0013YXQ58,"[""Deep Hydration for Your SkinSimple and deep hydration can make dry skin look beautiful and radiant and feel soft and pampered. Ponds Caring Classic Extra-Rich Dry Skin Cream is a gentle cream that enhances the health of your skin in a very loving way.Doesn't clog poresDermatologist-testedMakes your skin soft, smooth and radiantPonds Caring Classic Extra-Rich Dry Skin Cream is a rich and creamy formula, which penetrates deep into your skin, hydrates it from within without clogging pores and moisturizes dry skin.""]",4.5540540540540535,148.0,"['pampered', 'radiantponds', 'pond', 'poresdermatologist', 'loving', 'smooth', 'gentle', 'ounce', 'beautiful', 'deep', 'skin', 'ponds', 'radiant', 'formula', 'pores', ""way.doesn't"", 'creamy', 'cream', 'hydration', 'clogging', 'skinsimple', 'testedmakes', 'soft', 'classic', 'rich', 'health', 'dry']"
